order_date,order_id,region,channel,category,product,units,unit_price,discount_rate,returned,shipping_days
2024-07-20,ORD-001487,West,Social,Electronics,Earbuds,8,207.56,0,0,2
2024-07-15,ORD-001488,West,Social,Electronics,Smart Watch,3,409.02,0.15,0,6
2024-07-21,ORD-001489,West,Social,Home,Desk Lamp,11,92.53,0,0,5
2024-07-19,ORD-001490,West,Social,Home,Desk Lamp,11,85.53,0,0,2
2024-07-02,ORD-001491,West,Social,Home,Desk Lamp,11,88.8,0,0,4
2024-07-17,ORD-001492,West,Social,Home,Desk Lamp,12,86.75,0.05,0,4
2024-07-28,ORD-001493,West,Social,Beauty,Hair Dryer,4,218.93,0,0,2
2024-07-20,ORD-001494,West,Social,Beauty,Skin Care Set,9,161.18,0.05,0,2
2024-07-24,ORD-001495,West,Social,Beauty,Skin Care Set,10,162.67,0.1,0,4
2024-07-15,ORD-001496,West,Social,Sports,Yoga Mat,7,99.75,0.15,0,1
2024-07-24,ORD-001497,West,Social,Sports,Yoga Mat,8,101.1,0,0,4
2024-07-04,ORD-001498,West,Social,Sports,Fitness Band,2,78.76,0.15,0,3
2024-07-25,ORD-001499,West,Social,Sports,Yoga Mat,1,97.69,0.15,0,6
2024-08-01,ORD-001500,South,Marketplace,Electronics,Smart Watch,1,401.18,0.15,0,3
2024-08-11,ORD-001501,South,Marketplace,Electronics,Smart Watch,8,393.86,0,0,3
2024-08-05,ORD-001502,South,Marketplace,Electronics,Earbuds,2,197.86,0,0,3
2024-08-06,ORD-001503,South,Marketplace,Home,Desk Lamp,6,87.95,0.1,0,3
2024-08-03,ORD-001504,South,Marketplace,Home,Storage Box,7,46.99,0.05,0,1
2024-08-14,ORD-001505,South,Marketplace,Home,Desk Lamp,7,86.12,0,0,3
2024-08-07,ORD-001506,South,Marketplace,Home,Storage Box,4,50.36,0.05,0,2
2024-08-21,ORD-001507,South,Marketplace,Home,Storage Box,3,47.8,0.15,0,3
2024-08-28,ORD-001508,South,Marketplace,Home,Desk Lamp,10,92.32,0.05,0,3
2024-08-18,ORD-001509,South,Marketplace,Beauty,Skin Care Set,10,166.73,0.1,0,5
2024-08-02,ORD-001510,South,Marketplace,Beauty,Skin Care Set,3,154.46,0,0,6
2024-08-26,ORD-001511,South,Marketplace,Beauty,Skin Care Set,5,155.81,0,0,3
2024-08-12,ORD-001512,South,Marketplace,Beauty,Hair Dryer,6,218.96,0.15,0,7
2024-08-05,ORD-001513,South,Marketplace,Beauty,Skin Care Set,1,161.04,0,0,5
2024-08-22,ORD-001514,South,Marketplace,Beauty,Hair Dryer,11,238.3,0,0,4
2024-08-20,ORD-001515,South,Marketplace,Sports,Yoga Mat,3,98.92,0,0,5
2024-08-08,ORD-001516,South,Marketplace,Sports,Fitness Band,10,76.39,0,0,5
2024-08-13,ORD-001517,South,Marketplace,Sports,Fitness Band,11,80.2,0,0,3
2024-08-23,ORD-001518,South,Marketplace,Sports,Yoga Mat,2,99.33,0,0,3
2024-08-15,ORD-001519,South,Marketplace,Sports,Fitness Band,5,77.76,0.15,0,4
2024-08-20,ORD-001520,South,Direct,Electronics,Earbuds,5,206.52,0.1,0,2
2024-08-26,ORD-001521,South,Direct,Electronics,Smart Watch,8,405.3,0.15,0,3
2024-08-25,ORD-001522,South,Direct,Electronics,Earbuds,6,191.45,0,0,1
2024-08-04,ORD-001523,South,Direct,Electronics,Smart Watch,6,405.29,0,0,1
2024-08-03,ORD-001524,South,Direct,Electronics,Smart Watch,5,379.53,0.05,0,3
2024-08-23,ORD-001525,South,Direct,Home,Desk Lamp,12,86.19,0,0,3
2024-08-11,ORD-001526,South,Direct,Home,Storage Box,10,48.58,0.15,0,3
2024-08-23,ORD-001527,South,Direct,Home,Storage Box,11,50.34,0.05,0,1
2024-08-24,ORD-001528,South,Direct,Home,Desk Lamp,9,90.65,0,0,4
2024-08-04,ORD-001529,South,Direct,Home,Desk Lamp,6,84.69,0,0,4
2024-08-01,ORD-001530,South,Direct,Beauty,Hair Dryer,1,237.09,0.05,0,4
2024-08-15,ORD-001531,South,Direct,Beauty,Skin Care Set,5,161.1,0.15,0,3
2024-08-01,ORD-001532,South,Direct,Beauty,Hair Dryer,3,230.33,0,0,3
2024-08-09,ORD-001533,South,Direct,Beauty,Skin Care Set,9,156.21,0,0,4
2024-08-23,ORD-001534,South,Direct,Beauty,Hair Dryer,8,224.39,0,0,4
2024-08-28,ORD-001535,South,Direct,Beauty,Hair Dryer,11,218.14,0.15,0,3
2024-08-23,ORD-001536,South,Direct,Sports,Yoga Mat,7,97.73,0.1,0,5
2024-08-20,ORD-001537,South,Direct,Sports,Fitness Band,6,82.68,0,0,2
2024-08-10,ORD-001538,South,Direct,Sports,Fitness Band,1,77.4,0,0,3
2024-08-12,ORD-001539,South,Direct,Sports,Yoga Mat,4,102.76,0.15,0,5
2024-08-03,ORD-001540,South,Social,Electronics,Earbuds,11,200.56,0,0,1
2024-08-16,ORD-001541,South,Social,Electronics,Earbuds,9,202.24,0,0,3
2024-08-04,ORD-001542,South,Social,Electronics,Smart Watch,1,383.92,0.15,0,4
2024-08-21,ORD-001543,South,Social,Electronics,Smart Watch,12,406.49,0.1,0,1
2024-08-19,ORD-001544,South,Social,Home,Desk Lamp,1,90.37,0,0,1
2024-08-06,ORD-001545,South,Social,Home,Desk Lamp,4,89.2,0,0,3
2024-08-21,ORD-001546,South,Social,Home,Storage Box,2,50.11,0.05,0,4
2024-08-04,ORD-001547,South,Social,Beauty,Skin Care Set,3,166.14,0.15,0,7
2024-08-09,ORD-001548,South,Social,Beauty,Hair Dryer,4,217.74,0.05,0,2
2024-08-04,ORD-001549,South,Social,Beauty,Hair Dryer,6,232.55,0.1,0,3
2024-08-26,ORD-001550,South,Social,Beauty,Hair Dryer,9,234.28,0,0,2
2024-08-16,ORD-001551,South,Social,Sports,Yoga Mat,11,98.87,0.15,0,4
2024-08-14,ORD-001552,South,Social,Sports,Fitness Band,8,81.89,0.05,0,3
2024-08-09,ORD-001553,South,Social,Sports,Yoga Mat,6,94.6,0.15,0,3
2024-08-05,ORD-001554,South,Social,Sports,Yoga Mat,11,100.59,0,0,1
2024-08-18,ORD-001555,East,Marketplace,Electronics,Smart Watch,9,389.45,0.05,0,1
2024-08-05,ORD-001556,East,Marketplace,Electronics,Earbuds,10,200.4,0.05,0,4
2024-08-01,ORD-001557,East,Marketplace,Electronics,Smart Watch,2,413.5,0.05,0,1
2024-08-17,ORD-001558,East,Marketplace,Home,Storage Box,10,51.18,0,0,4
2024-08-26,ORD-001559,East,Marketplace,Home,Desk Lamp,7,86.2,0,1,2
2024-08-20,ORD-001560,East,Marketplace,Home,Desk Lamp,1,85.15,0.1,0,3
2024-08-13,ORD-001561,East,Marketplace,Home,Storage Box,10,48.41,0,0,3
2024-08-03,ORD-001562,East,Marketplace,Home,Desk Lamp,7,90.97,0.05,0,1
2024-08-04,ORD-001563,East,Marketplace,Home,Storage Box,3,51.36,0.15,0,4
2024-08-04,ORD-001564,East,Marketplace,Beauty,Skin Care Set,2,161.79,0.1,1,4
2024-08-25,ORD-001565,East,Marketplace,Beauty,Skin Care Set,6,159.74,0.05,0,6
2024-08-08,ORD-001566,East,Marketplace,Beauty,Hair Dryer,11,218.42,0,0,1
2024-08-11,ORD-001567,East,Marketplace,Beauty,Skin Care Set,3,159.42,0,0,4
2024-08-19,ORD-001568,East,Marketplace,Sports,Yoga Mat,5,102.13,0.15,0,1
2024-08-21,ORD-001569,East,Marketplace,Sports,Yoga Mat,9,99.97,0.15,0,3
2024-08-27,ORD-001570,East,Marketplace,Sports,Fitness Band,6,81.78,0.1,0,6
2024-08-08,ORD-001571,East,Marketplace,Sports,Yoga Mat,4,98.73,0.15,0,3
2024-08-27,ORD-001572,East,Marketplace,Sports,Yoga Mat,11,103.67,0,0,4
2024-08-03,ORD-001573,East,Marketplace,Sports,Fitness Band,7,76.4,0.05,0,1
2024-08-19,ORD-001574,East,Direct,Electronics,Earbuds,7,202.6,0.15,0,3
2024-08-10,ORD-001575,East,Direct,Electronics,Smart Watch,10,386.71,0.05,0,3
2024-08-21,ORD-001576,East,Direct,Electronics,Earbuds,12,199.22,0,0,3
2024-08-21,ORD-001577,East,Direct,Home,Desk Lamp,1,90.59,0.15,0,4
2024-08-19,ORD-001578,East,Direct,Home,Storage Box,8,49.33,0.15,0,4
2024-08-23,ORD-001579,East,Direct,Home,Storage Box,4,47.12,0,0,2
2024-08-25,ORD-001580,East,Direct,Home,Storage Box,11,49.21,0.15,0,1
2024-08-23,ORD-001581,East,Direct,Home,Storage Box,9,50.39,0,0,3
2024-08-09,ORD-001582,East,Direct,Home,Desk Lamp,11,90.44,0.15,0,3
2024-08-06,ORD-001583,East,Direct,Beauty,Skin Care Set,9,156.99,0,0,2
2024-08-17,ORD-001584,East,Direct,Beauty,Skin Care Set,8,155.12,0.15,0,5
2024-08-11,ORD-001585,East,Direct,Beauty,Hair Dryer,12,226.21,0.15,0,4
2024-08-08,ORD-001586,East,Direct,Beauty,Skin Care Set,8,160.76,0,0,3
2024-08-23,ORD-001587,East,Direct,Beauty,Skin Care Set,4,161.51,0,0,1
2024-08-16,ORD-001588,East,Direct,Beauty,Hair Dryer,5,230.79,0.15,0,5
2024-08-04,ORD-001589,East,Direct,Sports,Fitness Band,5,82.26,0.05,0,3
2024-08-16,ORD-001590,East,Direct,Sports,Yoga Mat,2,96.53,0.05,0,1
2024-08-20,ORD-001591,East,Direct,Sports,Yoga Mat,2,100.19,0.05,0,2
2024-08-14,ORD-001592,East,Direct,Sports,Yoga Mat,2,95.26,0,0,2
2024-08-09,ORD-001593,East,Direct,Sports,Fitness Band,12,75.15,0.05,0,4
2024-08-27,ORD-001594,East,Direct,Sports,Yoga Mat,11,95.03,0,0,3
2024-08-26,ORD-001595,East,Social,Electronics,Smart Watch,12,384.75,0,0,5
2024-08-26,ORD-001596,East,Social,Electronics,Smart Watch,10,399.01,0.1,0,3
2024-08-05,ORD-001597,East,Social,Electronics,Earbuds,2,192.41,0,0,2
2024-08-10,ORD-001598,East,Social,Electronics,Earbuds,10,200.28,0,0,4
2024-08-01,ORD-001599,East,Social,Home,Desk Lamp,4,92.01,0.05,0,4
2024-08-20,ORD-001600,East,Social,Home,Desk Lamp,9,86.92,0,0,3
2024-08-23,ORD-001601,East,Social,Home,Desk Lamp,10,93.29,0.1,0,1
2024-08-08,ORD-001602,East,Social,Home,Desk Lamp,6,85.29,0,0,3
2024-08-05,ORD-001603,East,Social,Home,Storage Box,8,47.06,0,0,3
2024-08-01,ORD-001604,East,Social,Beauty,Skin Care Set,5,152.58,0,1,3
2024-08-01,ORD-001605,East,Social,Beauty,Skin Care Set,7,160.06,0.1,1,2
2024-08-25,ORD-001606,East,Social,Beauty,Hair Dryer,7,218.3,0,0,3
2024-08-22,ORD-001607,East,Social,Beauty,Hair Dryer,6,218.98,0.1,0,4
2024-08-02,ORD-001608,East,Social,Sports,Fitness Band,12,82.36,0,0,5
2024-08-03,ORD-001609,East,Social,Sports,Yoga Mat,6,101.34,0.15,0,2
2024-08-27,ORD-001610,East,Social,Sports,Yoga Mat,9,103.13,0.15,0,3
2024-08-20,ORD-001611,East,Social,Sports,Yoga Mat,12,98.89,0,1,3
2024-08-22,ORD-001612,East,Social,Sports,Yoga Mat,12,97.67,0.1,0,5
2024-08-08,ORD-001613,North,Marketplace,Electronics,Earbuds,7,199.75,0,0,1
2024-08-12,ORD-001614,North,Marketplace,Electronics,Earbuds,12,192.56,0.1,1,4
2024-08-22,ORD-001615,North,Marketplace,Electronics,Earbuds,7,193.16,0.1,0,4
2024-08-16,ORD-001616,North,Marketplace,Electronics,Smart Watch,11,399.05,0,0,4
2024-08-06,ORD-001617,North,Marketplace,Home,Storage Box,4,46.94,0.1,0,3
2024-08-11,ORD-001618,North,Marketplace,Home,Desk Lamp,7,88.47,0.15,0,3
2024-08-27,ORD-001619,North,Marketplace,Home,Desk Lamp,5,84.59,0,0,4
2024-08-12,ORD-001620,North,Marketplace,Home,Desk Lamp,3,85.27,0,0,2
2024-08-03,ORD-001621,North,Marketplace,Home,Desk Lamp,2,85.83,0.15,0,5
2024-08-08,ORD-001622,North,Marketplace,Beauty,Skin Care Set,7,154.29,0.15,0,4
2024-08-16,ORD-001623,North,Marketplace,Beauty,Skin Care Set,11,166.78,0.1,0,1
2024-08-18,ORD-001624,North,Marketplace,Beauty,Hair Dryer,10,231.5,0.05,0,5
2024-08-11,ORD-001625,North,Marketplace,Beauty,Hair Dryer,8,217.85,0.15,0,4
2024-08-06,ORD-001626,North,Marketplace,Beauty,Skin Care Set,2,165.4,0.15,0,2
2024-08-19,ORD-001627,North,Marketplace,Beauty,Hair Dryer,8,231.19,0,0,1
2024-08-04,ORD-001628,North,Marketplace,Sports,Fitness Band,8,77.74,0,0,4
2024-08-01,ORD-001629,North,Marketplace,Sports,Fitness Band,2,77.61,0,0,4
2024-08-14,ORD-001630,North,Marketplace,Sports,Yoga Mat,7,98.94,0.1,0,3
2024-08-10,ORD-001631,North,Direct,Electronics,Smart Watch,4,392.45,0,0,6
2024-08-15,ORD-001632,North,Direct,Electronics,Smart Watch,12,403.87,0,0,1
2024-08-23,ORD-001633,North,Direct,Electronics,Earbuds,5,201.29,0.05,0,1
2024-08-28,ORD-001634,North,Direct,Electronics,Earbuds,11,197.96,0,0,2
2024-08-14,ORD-001635,North,Direct,Home,Desk Lamp,8,87.89,0.15,0,3
2024-08-24,ORD-001636,North,Direct,Home,Storage Box,12,49.05,0.05,0,4
2024-08-16,ORD-001637,North,Direct,Home,Desk Lamp,10,90.27,0,0,3
2024-08-08,ORD-001638,North,Direct,Home,Storage Box,3,46.77,0,0,5
2024-08-28,ORD-001639,North,Direct,Beauty,Hair Dryer,7,223.65,0.1,0,7
2024-08-15,ORD-001640,North,Direct,Beauty,Skin Care Set,11,161.51,0,0,5
2024-08-02,ORD-001641,North,Direct,Beauty,Skin Care Set,4,164.63,0.1,0,5
2024-08-07,ORD-001642,North,Direct,Sports,Yoga Mat,8,103.23,0.05,0,3
2024-08-11,ORD-001643,North,Direct,Sports,Yoga Mat,7,101.6,0.05,0,4
2024-08-03,ORD-001644,North,Direct,Sports,Fitness Band,1,81.97,0.1,0,3
2024-08-21,ORD-001645,North,Direct,Sports,Yoga Mat,12,97.05,0,0,3
2024-08-08,ORD-001646,North,Direct,Sports,Yoga Mat,9,97.56,0.1,0,1
2024-08-28,ORD-001647,North,Social,Electronics,Earbuds,10,200.39,0,0,2
2024-08-06,ORD-001648,North,Social,Electronics,Earbuds,8,193.22,0,0,4
2024-08-13,ORD-001649,North,Social,Electronics,Earbuds,7,189.55,0,0,3
2024-08-21,ORD-001650,North,Social,Electronics,Smart Watch,9,414.56,0.15,0,4
2024-08-28,ORD-001651,North,Social,Electronics,Smart Watch,2,411.26,0,0,2
2024-08-03,ORD-001652,North,Social,Electronics,Smart Watch,11,399.63,0.15,0,4
2024-08-14,ORD-001653,North,Social,Home,Storage Box,4,49.68,0,0,3
2024-08-02,ORD-001654,North,Social,Home,Storage Box,9,51.4,0.15,0,2
2024-08-12,ORD-001655,North,Social,Home,Desk Lamp,9,88.94,0,0,1
2024-08-19,ORD-001656,North,Social,Home,Desk Lamp,12,88.42,0.15,0,4
2024-08-15,ORD-001657,North,Social,Home,Desk Lamp,3,90.89,0,0,4
2024-08-26,ORD-001658,North,Social,Beauty,Skin Care Set,1,162.88,0.15,0,3
2024-08-26,ORD-001659,North,Social,Beauty,Skin Care Set,6,152.85,0.1,0,6
2024-08-11,ORD-001660,North,Social,Beauty,Skin Care Set,8,165.22,0.1,0,1
2024-08-15,ORD-001661,North,Social,Beauty,Skin Care Set,2,156.08,0,0,4
2024-08-04,ORD-001662,North,Social,Beauty,Skin Care Set,5,156.35,0,0,4
2024-08-14,ORD-001663,North,Social,Beauty,Skin Care Set,11,162.5,0.05,0,5
2024-08-21,ORD-001664,North,Social,Sports,Fitness Band,4,78.35,0.05,0,3
2024-08-28,ORD-001665,North,Social,Sports,Fitness Band,4,75.38,0,0,1
2024-08-11,ORD-001666,North,Social,Sports,Yoga Mat,9,98.32,0,0,2
2024-08-14,ORD-001667,North,Social,Sports,Yoga Mat,8,100.72,0.1,0,2
2024-08-04,ORD-001668,North,Social,Sports,Yoga Mat,5,96.16,0,0,4
2024-08-07,ORD-001669,North,Social,Sports,Yoga Mat,10,98.35,0,0,4
2024-08-28,ORD-001670,West,Marketplace,Electronics,Smart Watch,5,412.12,0.1,0,2
2024-08-25,ORD-001671,West,Marketplace,Electronics,Smart Watch,4,410.73,0.15,0,4
2024-08-25,ORD-001672,West,Marketplace,Electronics,Earbuds,8,195.1,0,0,6
2024-08-18,ORD-001673,West,Marketplace,Electronics,Earbuds,2,191.17,0.1,0,5
2024-08-19,ORD-001674,West,Marketplace,Home,Desk Lamp,3,90.07,0.15,0,1
2024-08-12,ORD-001675,West,Marketplace,Home,Storage Box,10,50.86,0.05,0,3
2024-08-05,ORD-001676,West,Marketplace,Home,Storage Box,1,48.6,0,0,3
2024-08-27,ORD-001677,West,Marketplace,Beauty,Skin Care Set,7,165.08,0.05,0,4
2024-08-18,ORD-001678,West,Marketplace,Beauty,Hair Dryer,5,236.21,0.05,0,4
2024-08-26,ORD-001679,West,Marketplace,Beauty,Skin Care Set,3,166.79,0,0,3
2024-08-11,ORD-001680,West,Marketplace,Beauty,Hair Dryer,5,226.14,0.15,0,4
2024-08-08,ORD-001681,West,Marketplace,Beauty,Skin Care Set,11,166.28,0,0,3
2024-08-04,ORD-001682,West,Marketplace,Beauty,Hair Dryer,11,235.68,0,0,3
2024-08-07,ORD-001683,West,Marketplace,Sports,Yoga Mat,5,103.47,0.05,0,4
2024-08-14,ORD-001684,West,Marketplace,Sports,Yoga Mat,5,97.68,0,0,3
2024-08-26,ORD-001685,West,Marketplace,Sports,Fitness Band,12,79.36,0.1,0,3
2024-08-08,ORD-001686,West,Marketplace,Sports,Yoga Mat,6,99.72,0.05,0,2
2024-08-01,ORD-001687,West,Marketplace,Sports,Fitness Band,1,78.49,0,0,2
2024-08-19,ORD-001688,West,Marketplace,Sports,Yoga Mat,2,103.72,0.05,0,2
2024-08-17,ORD-001689,West,Direct,Electronics,Smart Watch,8,402.05,0.1,0,4
2024-08-15,ORD-001690,West,Direct,Electronics,Smart Watch,8,382.41,0.05,0,2
2024-08-19,ORD-001691,West,Direct,Electronics,Smart Watch,10,379.54,0.15,0,4
2024-08-04,ORD-001692,West,Direct,Electronics,Earbuds,3,202.07,0.15,0,4
2024-08-15,ORD-001693,West,Direct,Home,Desk Lamp,11,93.26,0.05,0,3
2024-08-06,ORD-001694,West,Direct,Home,Storage Box,2,50.69,0.1,0,3
2024-08-23,ORD-001695,West,Direct,Home,Storage Box,6,49.78,0,0,1
2024-08-06,ORD-001696,West,Direct,Home,Desk Lamp,10,92.45,0.1,0,4
2024-08-26,ORD-001697,West,Direct,Beauty,Hair Dryer,6,226.05,0.05,0,4
2024-08-12,ORD-001698,West,Direct,Beauty,Skin Care Set,1,165.96,0.15,0,4
2024-08-04,ORD-001699,West,Direct,Beauty,Hair Dryer,1,239.33,0.05,0,4
2024-08-13,ORD-001700,West,Direct,Beauty,Hair Dryer,10,227.62,0.1,0,2
2024-08-16,ORD-001701,West,Direct,Beauty,Skin Care Set,11,152.6,0,0,4
2024-08-08,ORD-001702,West,Direct,Sports,Yoga Mat,2,97.06,0,0,3
2024-08-01,ORD-001703,West,Direct,Sports,Fitness Band,4,78.06,0,0,4
2024-08-10,ORD-001704,West,Direct,Sports,Yoga Mat,12,103.83,0.05,0,4
2024-08-26,ORD-001705,West,Direct,Sports,Yoga Mat,11,99.84,0.1,0,4
2024-08-03,ORD-001706,West,Direct,Sports,Fitness Band,8,80.26,0,0,6
2024-08-22,ORD-001707,West,Direct,Sports,Fitness Band,3,78.26,0.15,0,4
2024-08-04,ORD-001708,West,Social,Electronics,Smart Watch,2,394.53,0,0,3
2024-08-04,ORD-001709,West,Social,Electronics,Earbuds,5,203.52,0,0,1
2024-08-03,ORD-001710,West,Social,Electronics,Smart Watch,8,397.84,0.15,0,3
2024-08-05,ORD-001711,West,Social,Electronics,Earbuds,2,191.8,0,0,4
2024-08-25,ORD-001712,West,Social,Home,Storage Box,2,46.99,0.05,0,3
2024-08-18,ORD-001713,West,Social,Home,Desk Lamp,10,87.8,0.05,0,4
2024-08-13,ORD-001714,West,Social,Home,Storage Box,5,51.26,0.05,0,1
2024-08-15,ORD-001715,West,Social,Home,Desk Lamp,6,88.81,0.1,1,3
2024-08-06,ORD-001716,West,Social,Beauty,Skin Care Set,8,152.11,0,0,4
2024-08-10,ORD-001717,West,Social,Beauty,Hair Dryer,4,228.53,0,0,4
2024-08-26,ORD-001718,West,Social,Beauty,Skin Care Set,4,155.77,0.05,0,4
2024-08-10,ORD-001719,West,Social,Beauty,Hair Dryer,6,237.49,0.15,0,2
2024-08-01,ORD-001720,West,Social,Beauty,Skin Care Set,10,157.42,0,0,3
2024-08-03,ORD-001721,West,Social,Beauty,Skin Care Set,4,152.53,0,0,2
2024-08-28,ORD-001722,West,Social,Sports,Yoga Mat,9,100.84,0.05,0,3
2024-08-20,ORD-001723,West,Social,Sports,Yoga Mat,9,95.69,0,0,3
2024-08-04,ORD-001724,West,Social,Sports,Yoga Mat,9,103.41,0.15,0,4
2024-08-03,ORD-001725,West,Social,Sports,Yoga Mat,8,97.47,0.05,0,1
2024-08-01,ORD-001726,West,Social,Sports,Yoga Mat,8,95.0,0.15,0,4
2024-09-07,ORD-001727,South,Marketplace,Electronics,Smart Watch,8,392.29,0.1,0,3
2024-09-21,ORD-001728,South,Marketplace,Electronics,Earbuds,5,199.04,0,0,5
2024-09-25,ORD-001729,South,Marketplace,Electronics,Smart Watch,8,392.06,0,0,5
2024-09-22,ORD-001730,South,Marketplace,Electronics,Earbuds,12,207.79,0.05,0,4
2024-09-10,ORD-001731,South,Marketplace,Electronics,Earbuds,9,196.61,0.15,0,5
2024-09-26,ORD-001732,South,Marketplace,Electronics,Earbuds,4,191.57,0.1,0,4
2024-09-18,ORD-001733,South,Marketplace,Home,Storage Box,9,50.44,0,0,3
2024-09-24,ORD-001734,South,Marketplace,Home,Storage Box,3,50.39,0,0,5
2024-09-06,ORD-001735,South,Marketplace,Home,Desk Lamp,1,87.38,0.05,0,2
2024-09-08,ORD-001736,South,Marketplace,Home,Desk Lamp,4,85.77,0,0,3
2024-09-19,ORD-001737,South,Marketplace,Beauty,Skin Care Set,7,163.95,0,0,4
2024-09-21,ORD-001738,South,Marketplace,Beauty,Hair Dryer,12,222.12,0.15,0,5
2024-09-07,ORD-001739,South,Marketplace,Beauty,Hair Dryer,9,222.69,0.05,0,1
2024-09-20,ORD-001740,South,Marketplace,Beauty,Hair Dryer,9,239.23,0.05,0,4
2024-09-04,ORD-001741,South,Marketplace,Beauty,Hair Dryer,5,219.44,0.15,0,3
2024-09-09,ORD-001742,South,Marketplace,Sports,Yoga Mat,4,96.86,0,0,4
2024-09-02,ORD-001743,South,Marketplace,Sports,Yoga Mat,4,101.35,0.1,0,6
2024-09-23,ORD-001744,South,Marketplace,Sports,Yoga Mat,8,96.98,0.15,0,2
2024-09-14,ORD-001745,South,Marketplace,Sports,Yoga Mat,5,97.88,0.15,0,6
2024-09-27,ORD-001746,South,Marketplace,Sports,Fitness Band,4,76.46,0,0,2
2024-09-13,ORD-001747,South,Direct,Electronics,Smart Watch,3,416.16,0,0,3
2024-09-15,ORD-001748,South,Direct,Electronics,Smart Watch,8,392.56,0,0,3
2024-09-12,ORD-001749,South,Direct,Electronics,Smart Watch,7,411.64,0,0,1
2024-09-03,ORD-001750,South,Direct,Electronics,Smart Watch,1,397.99,0.05,0,3
2024-09-05,ORD-001751,South,Direct,Home,Desk Lamp,1,89.31,0,0,6
2024-09-05,ORD-001752,South,Direct,Home,Storage Box,3,49.49,0,0,1
2024-09-26,ORD-001753,South,Direct,Home,Desk Lamp,8,85.03,0.05,0,6
2024-09-14,ORD-001754,South,Direct,Home,Desk Lamp,2,90.9,0,0,5
2024-09-21,ORD-001755,South,Direct,Beauty,Skin Care Set,11,152.61,0.05,0,3
2024-09-15,ORD-001756,South,Direct,Beauty,Hair Dryer,3,238.36,0,0,3
2024-09-09,ORD-001757,South,Direct,Beauty,Hair Dryer,10,229.9,0,0,4
2024-09-18,ORD-001758,South,Direct,Beauty,Hair Dryer,12,223.13,0.1,0,2
2024-09-23,ORD-001759,South,Direct,Beauty,Skin Care Set,3,151.75,0.05,1,3
2024-09-28,ORD-001760,South,Direct,Sports,Fitness Band,9,78.44,0.1,0,2
2024-09-20,ORD-001761,South,Direct,Sports,Yoga Mat,3,98.78,0,0,3
2024-09-20,ORD-001762,South,Direct,Sports,Yoga Mat,7,100.7,0.05,0,2
2024-09-17,ORD-001763,South,Direct,Sports,Fitness Band,12,81.58,0,0,4
2024-09-15,ORD-001764,South,Direct,Sports,Fitness Band,4,79.53,0.15,0,3
2024-09-16,ORD-001765,South,Direct,Sports,Yoga Mat,3,95.4,0.1,0,1
2024-09-06,ORD-001766,South,Social,Electronics,Smart Watch,9,382.25,0.05,0,3
2024-09-17,ORD-001767,South,Social,Electronics,Earbuds,5,191.44,0,0,6
2024-09-14,ORD-001768,South,Social,Electronics,Smart Watch,1,404.29,0.05,0,5
2024-09-06,ORD-001769,South,Social,Electronics,Earbuds,2,205.73,0.15,1,2
2024-09-14,ORD-001770,South,Social,Electronics,Smart Watch,11,393.41,0.1,0,3
2024-09-20,ORD-001771,South,Social,Electronics,Smart Watch,5,380.17,0,0,1
2024-09-05,ORD-001772,South,Social,Home,Desk Lamp,12,91.96,0,0,3
2024-09-09,ORD-001773,South,Social,Home,Desk Lamp,11,87.6,0.15,0,1
2024-09-26,ORD-001774,South,Social,Home,Storage Box,2,48.41,0,0,2
2024-09-04,ORD-001775,South,Social,Beauty,Hair Dryer,3,223.93,0,0,2
2024-09-16,ORD-001776,South,Social,Beauty,Skin Care Set,10,160.12,0,0,3
2024-09-02,ORD-001777,South,Social,Beauty,Hair Dryer,1,238.61,0.1,0,1
2024-09-14,ORD-001778,South,Social,Beauty,Skin Care Set,2,166.65,0.1,0,5
2024-09-15,ORD-001779,South,Social,Sports,Fitness Band,10,82.82,0.1,0,3
2024-09-15,ORD-001780,South,Social,Sports,Fitness Band,7,78.08,0,0,5
2024-09-21,ORD-001781,South,Social,Sports,Yoga Mat,4,102.36,0,0,2
2024-09-15,ORD-001782,South,Social,Sports,Fitness Band,11,78.67,0.1,0,3
2024-09-12,ORD-001783,South,Social,Sports,Fitness Band,6,80.71,0,0,6
2024-09-15,ORD-001784,South,Social,Sports,Fitness Band,8,76.0,0,0,5
2024-09-22,ORD-001785,East,Marketplace,Electronics,Smart Watch,1,417.44,0.15,0,4
2024-09-11,ORD-001786,East,Marketplace,Electronics,Earbuds,8,206.36,0.1,0,3
2024-09-01,ORD-001787,East,Marketplace,Electronics,Smart Watch,2,380.74,0.05,0,4
2024-09-13,ORD-001788,East,Marketplace,Electronics,Earbuds,9,190.55,0.05,0,2
2024-09-12,ORD-001789,East,Marketplace,Electronics,Smart Watch,12,379.57,0,0,4
2024-09-18,ORD-001790,East,Marketplace,Electronics,Smart Watch,3,387.93,0,0,2
2024-09-22,ORD-001791,East,Marketplace,Home,Desk Lamp,11,86.8,0,0,4
2024-09-05,ORD-001792,East,Marketplace,Home,Storage Box,8,47.77,0.15,0,4
2024-09-18,ORD-001793,East,Marketplace,Home,Desk Lamp,10,89.94,0.1,0,2
2024-09-08,ORD-001794,East,Marketplace,Home,Storage Box,12,46.66,0.1,0,3
2024-09-26,ORD-001795,East,Marketplace,Home,Storage Box,11,50.8,0.1,0,4
